longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-118.7,34.28,25.333662446583944,3536.0,628.0,1837.0,580.0,4.4964,238300.0,<1H OCEAN
-118.49,34.43,15.09651272924515,8244.0,1295.0,4453.0,1357.0,5.4829,199600.0,<1H OCEAN
-122.25,37.48,45.46021088212508,2743.0,433.0,974.0,400.0,7.1621,500001.0,NEAR OCEAN
-120.92,38.86,13.330792863639678,1720.0,317.0,850.0,326.0,3.2027,128600.0,INLAND
-119.83,36.77,25.732192925005442,2168.0,563.0,1190.0,425.0,2.625,71600.0,INLAND
-120.58,39.27,14.037309206763528,4126.0,863.0,723.0,266.0,3.0147,118800.0,INLAND
-118.1,33.82,32.15396199812444,1946.0,352.0,871.0,336.0,5.2155,254800.0,<1H OCEAN
-118.27,33.95,37.98204907554943,987.0,266.0,902.0,221.0,2.3365,98000.0,<1H OCEAN
-117.88,33.85,23.014479029055757,1105.0,232.0,971.0,249.0,3.1667,113900.0,<1H OCEAN
-117.71,34.05,23.88937236853156,2281.0,538.0,1545.0,481.0,2.5735,130500.0,INLAND
-117.04,33.09,18.38796916713657,4677.0,724.0,1902.0,566.0,6.1834,335600.0,<1H OCEAN
-118.01,33.77,27.08204209808619,1771.0,357.0,995.0,272.0,5.8362,217500.0,<1H OCEAN
-120.71,35.5,17.430168115982454,3098.0,542.0,1433.0,434.0,5.2508,292900.0,<1H OCEAN
-118.3,34.0,52.0,1296.0,234.0,853.0,238.0,3.05,111600.0,<1H OCEAN
-117.3,33.22,4.243896691121788,14960.0,2811.0,6666.0,2612.0,3.7568,184100.0,NEAR OCEAN
-122.52,38.67,40.16003377133171,1705.0,315.0,708.0,253.0,3.4539,300000.0,INLAND
-118.43,33.99,30.220740071773413,2243.0,521.0,1135.0,465.0,4.3281,324000.0,<1H OCEAN
-118.08,33.92,39.538659222189104,1631.0,302.0,1034.0,328.0,4.5382,165700.0,<1H OCEAN
-117.95,33.9,15.5216567414613,3057.0,521.0,1679.0,498.0,6.8429,372600.0,<1H OCEAN
-118.35,34.07,45.55112114717547,890.0,245.0,434.0,232.0,3.6111,450000.0,<1H OCEAN
-118.19,33.85,27.850477683883746,3533.0,1231.0,2678.0,1033.0,2.2417,151900.0,NEAR OCEAN
-121.07,38.92,10.624007026482916,5301.0,869.0,2335.0,831.0,4.515,164000.0,INLAND
-122.28,37.88,52.0,957.0,184.0,403.0,172.0,3.2344,245500.0,NEAR BAY
-121.94,37.33,43.45837423950227,1893.0,357.0,797.0,360.0,3.6818,257600.0,<1H OCEAN
-118.03,33.77,34.04103692095421,2000.0,326.0,880.0,294.0,5.635,218900.0,<1H OCEAN
-123.08,38.38,25.60594890983551,3297.0,606.0,923.0,373.0,3.9167,232600.0,NEAR OCEAN
-117.92,33.65,30.032667893961655,1087.0,510.0,807.0,425.0,0.9702,225400.0,<1H OCEAN
-117.24,33.94,20.328584739983153,1569.0,393.0,1123.0,369.0,1.6111,113900.0,INLAND
-119.38,36.56,13.302961847850074,3965.0,695.0,1945.0,733.0,2.6906,95300.0,INLAND
-120.56,35.07,11.278537685064801,6788.0,1298.0,2866.0,1036.0,3.3603,280200.0,<1H OCEAN
-122.96,40.77,24.271874347246087,1637.0,305.0,753.0,270.0,3.2891,93100.0,INLAND
-118.4,34.0,14.600197285515378,1526.0,305.0,705.0,268.0,5.8083,321800.0,<1H OCEAN
-117.5,33.92,29.520138264088484,2529.0,477.0,1504.0,426.0,2.9821,115600.0,INLAND
-118.19,33.95,38.45072008756633,1368.0,325.0,1244.0,312.0,3.0833,164800.0,<1H OCEAN
-120.47,34.66,10.684474342666913,3376.0,656.0,1684.0,535.0,4.9237,166600.0,NEAR OCEAN
-121.57,39.5,36.75168580854029,2023.0,414.0,1073.0,436.0,1.5714,56100.0,INLAND
-118.2,34.05,48.33233587930646,1165.0,274.0,1279.0,303.0,1.9615,141700.0,<1H OCEAN
-122.24,38.01,6.72896273407504,3751.0,635.0,1949.0,555.0,5.7862,269400.0,NEAR BAY
-118.27,34.0,52.0,1869.0,558.0,1834.0,441.0,1.7052,107400.0,<1H OCEAN
-119.32,34.35,16.853954774448653,52.0,15.0,51.0,15.0,2.475,225000.0,NEAR OCEAN
-119.79,36.3,14.319332909864086,1717.0,296.0,903.0,289.0,4.3438,93100.0,INLAND
-119.32,36.19,15.509733085156958,1281.0,283.0,861.0,313.0,1.0962,72300.0,INLAND
-117.17,32.73,47.483364566510765,408.0,153.0,313.0,143.0,1.815,116700.0,NEAR OCEAN
-122.08,37.38,21.92228583895082,830.0,195.0,368.0,174.0,3.3917,342900.0,NEAR BAY
-122.09,37.91,18.504193128589243,9576.0,1421.0,3486.0,1380.0,7.0895,306900.0,NEAR BAY
-122.05,38.25,46.6314252717355,199.0,34.0,101.0,38.0,6.2299,105400.0,INLAND
-118.32,33.98,42.439651283997186,949.0,200.0,574.0,217.0,2.175,114700.0,<1H OCEAN
-120.2,34.61,10.804024961685585,2958.0,654.0,1348.0,617.0,3.8582,215200.0,NEAR OCEAN
-117.78,34.06,21.510347895314055,1712.0,601.0,1807.0,478.0,2.2258,114800.0,INLAND
-117.98,33.76,26.876214933410097,3215.0,729.0,2066.0,636.0,4.0194,197400.0,<1H OCEAN
-117.1,33.17,10.400920466517935,2465.0,418.0,1226.0,428.0,5.4819,183800.0,<1H OCEAN
-117.44,33.93,30.21304604381345,1371.0,259.0,715.0,227.0,4.375,129900.0,INLAND
-117.23,32.81,26.15699883085609,3205.0,488.0,1083.0,410.0,8.1844,406300.0,NEAR OCEAN
-117.95,33.99,29.448144391864005,1075.0,153.0,451.0,132.0,6.8492,332200.0,<1H OCEAN
-117.04,34.89,37.08996634442309,1884.0,437.0,1052.0,353.0,3.175,66800.0,INLAND
-121.42,38.6,25.014371627570284,3713.0,1151.0,2194.0,1018.0,1.7451,89600.0,INLAND
-118.14,34.15,43.523747694441035,1256.0,372.0,855.0,383.0,1.9923,500001.0,<1H OCEAN
-119.34,36.34,10.6918175041028,4505.0,1021.0,1917.0,775.0,4.0144,126600.0,INLAND
-121.67,36.67,24.462044752598935,3071.0,611.0,1477.0,560.0,3.9219,222500.0,<1H OCEAN
-119.64,36.35,36.747920862351805,1765.0,363.0,746.0,298.0,2.8125,70200.0,INLAND
-118.15,33.87,38.58995205436399,2373.0,570.0,1673.0,571.0,3.0685,181800.0,<1H OCEAN
-121.81,37.26,16.06621198557999,3379.0,682.0,1465.0,620.0,4.0547,236200.0,<1H OCEAN
-120.79,37.49,42.762479665083276,1186.0,270.0,687.0,234.0,3.4167,160700.0,INLAND
-121.82,37.36,37.492505973703274,1624.0,322.0,1412.0,323.0,4.0385,167600.0,<1H OCEAN
-118.38,34.04,40.09526594765316,3005.0,836.0,2054.0,758.0,2.0437,309100.0,<1H OCEAN
-122.83,38.96,11.904512575672817,1318.0,337.0,567.0,276.0,1.8692,93800.0,INLAND
-122.62,38.4,16.76365526093989,9772.0,1374.0,3741.0,1242.0,6.5261,324700.0,<1H OCEAN
-119.67,36.83,1.4755095804567966,2145.0,303.0,1024.0,308.0,5.0864,113700.0,INLAND
-118.43,34.28,22.838574944635162,862.0,242.0,1243.0,267.0,2.3724,154200.0,<1H OCEAN
-120.95,37.74,13.04408622545279,3453.0,712.0,1958.0,601.0,3.0043,156500.0,INLAND
-118.3,33.92,38.97618055155461,2053.0,362.0,1258.0,380.0,3.0139,154700.0,<1H OCEAN
-122.45,40.61,12.042035194226642,785.0,178.0,417.0,136.0,2.3289,58200.0,INLAND
-120.64,36.99,21.227449094751147,2363.0,533.0,1168.0,410.0,2.2794,75700.0,INLAND
-117.72,33.62,26.635224773549993,5777.0,1461.0,1711.0,1225.0,2.7634,86900.0,<1H OCEAN
-116.66,32.79,9.34388085713368,843.0,,918.0,152.0,6.2152,240600.0,<1H OCEAN
-119.49,37.1,26.647587341197408,2532.0,484.0,1564.0,507.0,2.3359,92400.0,INLAND
-118.18,34.02,31.738267989197436,1138.0,354.0,1484.0,320.0,2.2813,150700.0,<1H OCEAN
-122.16,37.45,38.00888897340434,2926.0,892.0,1363.0,815.0,4.5987,356000.0,NEAR BAY
-117.91,33.83,40.08582209435716,1039.0,263.0,719.0,243.0,3.0288,161400.0,<1H OCEAN
-118.3,34.16,41.90705149326743,1875.0,481.0,869.0,438.0,3.2321,243600.0,<1H OCEAN
-121.3,38.01,32.70939704607948,2289.0,552.0,1215.0,435.0,3.2788,100000.0,INLAND
-119.18,34.15,18.973683724273073,4769.0,1557.0,5534.0,1318.0,2.4167,192000.0,NEAR OCEAN
-121.44,38.61,38.14677134609448,172.0,40.0,149.0,55.0,2.6442,55000.0,INLAND
-122.55,37.98,26.40446301497652,3807.0,863.0,1581.0,795.0,3.293,337500.0,NEAR BAY
-117.25,32.8,28.850707900765077,2061.0,585.0,1007.0,577.0,2.5813,253100.0,NEAR OCEAN
-117.36,34.1,38.05692283398979,2587.0,598.0,1227.0,489.0,2.3578,88600.0,INLAND
-118.3,33.97,41.386705591834826,1521.0,310.0,1074.0,285.0,2.0673,99800.0,<1H OCEAN
-118.28,34.0,39.00990178220259,1534.0,480.0,1295.0,380.0,2.0938,119200.0,<1H OCEAN
-117.27,34.48,8.347682371144629,1794.0,253.0,690.0,271.0,3.662,165300.0,INLAND
-121.74,36.49,33.646047163334835,2952.0,552.0,1264.0,517.0,4.4209,274600.0,<1H OCEAN
-117.21,32.86,14.673630432596578,2800.0,626.0,1267.0,518.0,3.2794,148600.0,NEAR OCEAN
-117.11,33.14,7.463312419883108,3208.0,625.0,1395.0,582.0,3.4455,190500.0,<1H OCEAN
-118.19,34.06,30.043436836047963,555.0,189.0,748.0,163.0,1.9762,137500.0,<1H OCEAN
-121.92,37.73,27.843164557947738,1407.0,364.0,501.0,295.0,2.4821,157200.0,<1H OCEAN
-117.87,33.62,11.486920223746715,2209.0,243.0,735.0,274.0,15.0001,500001.0,<1H OCEAN
-118.84,34.21,12.519721638681705,4975.0,1073.0,2537.0,971.0,5.2361,224700.0,<1H OCEAN
-118.03,33.97,33.0598833593078,2149.0,464.0,1359.0,481.0,2.824,167900.0,<1H OCEAN
-118.13,34.09,27.766935346998892,3862.0,1411.0,2773.0,1102.0,2.7816,188200.0,<1H OCEAN
-118.09,34.02,39.070815870810236,4853.0,1199.0,2855.0,1006.0,3.2622,208600.0,<1H OCEAN
-117.77,33.69,23.340060873400425,1666.0,292.0,479.0,336.0,2.1406,55000.0,<1H OCEAN
-118.13,33.82,51.193611580565516,1785.0,378.0,779.0,291.0,4.3056,228600.0,<1H OCEAN
-115.51,32.68,6.809642233549485,2872.0,587.0,2644.0,581.0,2.625,72700.0,INLAND
-117.97,33.73,32.59106403029577,2097.0,372.0,1217.0,331.0,5.7121,222500.0,<1H OCEAN
-118.42,34.28,28.50272777657675,1271.0,326.0,1338.0,266.0,4.125,150000.0,<1H OCEAN
-121.51,38.79,34.558934107019496,1716.0,295.0,850.0,282.0,2.9324,137500.0,INLAND
-122.63,38.24,52.0,1615.0,300.0,823.0,327.0,2.5179,145500.0,<1H OCEAN
-121.32,37.95,40.19903644272083,747.0,184.0,338.0,145.0,1.7885,62100.0,INLAND
-119.3,36.32,28.991412108992336,3521.0,683.0,1712.0,636.0,3.3875,92500.0,INLAND
-118.26,34.07,30.25950194235411,579.0,187.0,673.0,202.0,2.625,187500.0,<1H OCEAN
-118.47,34.05,28.815929959703755,4401.0,1013.0,1725.0,962.0,4.175,500001.0,<1H OCEAN
-117.83,33.75,29.3291594230094,6433.0,1199.0,2703.0,1125.0,4.9957,296400.0,<1H OCEAN
-117.09,32.57,23.54267694510859,1817.0,287.0,1371.0,327.0,3.6736,139500.0,NEAR OCEAN
-118.29,34.08,39.25291590644437,3056.0,1293.0,3920.0,1304.0,1.925,300000.0,<1H OCEAN
-118.29,34.09,49.80249671876409,1272.0,303.0,984.0,353.0,1.9063,261600.0,<1H OCEAN
-118.14,34.02,45.79420907469367,1384.0,470.0,1825.0,455.0,1.4178,145500.0,<1H OCEAN
-117.25,32.76,38.28174626098339,2331.0,609.0,836.0,433.0,4.9125,452600.0,NEAR OCEAN
-117.33,33.19,20.04792295712778,3672.0,1032.0,1827.0,796.0,2.9716,173600.0,NEAR OCEAN
-122.03,37.91,30.946511177111628,5438.0,956.0,2310.0,890.0,5.0362,275300.0,NEAR BAY
-119.06,36.07,16.750630637494716,2683.0,646.0,1497.0,548.0,1.7031,64600.0,INLAND
-117.93,33.75,27.604916229527248,1380.0,381.0,1472.0,304.0,4.2219,162800.0,<1H OCEAN
-117.17,34.07,31.349560456335745,6573.0,1100.0,2904.0,1202.0,3.0651,108000.0,INLAND
-119.77,36.79,28.66129268597075,2258.0,499.0,1076.0,423.0,2.9937,81100.0,INLAND
-118.38,34.03,49.44168052971865,912.0,317.0,705.0,246.0,2.6402,185700.0,<1H OCEAN
-118.38,33.95,42.62816182043279,3259.0,969.0,2003.0,920.0,3.2708,400000.0,<1H OCEAN
-118.26,33.91,42.70447419373632,892.0,128.0,440.0,159.0,2.8859,120800.0,<1H OCEAN
-117.05,34.04,24.835751284358317,3967.0,940.0,1518.0,698.0,2.29,111800.0,INLAND
-122.1,37.9,33.24602634378863,827.0,130.0,368.0,136.0,6.5095,294400.0,NEAR BAY
-117.6,33.87,16.774593609101046,7626.0,1743.0,3823.0,1415.0,3.4419,138100.0,INLAND
-120.59,38.53,12.768793801094095,432.0,85.0,208.0,73.0,3.6125,100000.0,INLAND
-118.41,33.93,22.37268045352984,2514.0,641.0,1225.0,568.0,4.1818,339700.0,<1H OCEAN
-122.49,37.78,47.83775930395611,2050.0,532.0,1109.0,437.0,2.6719,318500.0,NEAR BAY
-117.93,33.94,33.18231395698934,3664.0,738.0,1820.0,657.0,4.225,224700.0,<1H OCEAN
-116.96,32.71,20.466050351066265,2413.0,524.0,1129.0,551.0,2.4567,155000.0,<1H OCEAN
-118.99,35.3,36.355405772722875,2248.0,473.0,1461.0,405.0,2.9402,56200.0,INLAND
-120.79,37.43,17.089747601551657,2534.0,499.0,1764.0,502.0,2.8519,80700.0,INLAND
-116.28,32.84,14.27665288498899,382.0,124.0,194.0,69.0,2.5179,58800.0,INLAND
-118.63,34.22,17.76787119664564,1376.0,242.0,670.0,205.0,6.5146,277600.0,<1H OCEAN
-121.72,36.81,20.876728879169697,1984.0,418.0,1078.0,359.0,3.2969,229900.0,<1H OCEAN
-118.4,34.19,37.258345294448546,1631.0,390.0,862.0,368.0,3.6007,261800.0,<1H OCEAN
-117.45,33.92,39.792728885284596,2552.0,639.0,1840.0,551.0,2.2548,113300.0,INLAND
-118.35,34.1,23.546700167118175,5477.0,2032.0,2863.0,1755.0,1.845,237500.0,<1H OCEAN
-117.18,32.69,52.0,1837.0,278.0,668.0,300.0,5.1009,500001.0,NEAR OCEAN
-121.49,38.51,21.816548334085425,700.0,156.0,260.0,128.0,2.9219,152900.0,INLAND
-118.35,33.92,26.021592663656037,2728.0,1039.0,2023.0,773.0,2.75,239700.0,<1H OCEAN
-122.5,37.76,41.81311520034735,1491.0,281.0,841.0,306.0,4.5329,278800.0,NEAR OCEAN
-117.5,33.95,31.4124070781488,932.0,155.0,711.0,172.0,4.8214,143400.0,INLAND
-118.4,34.05,31.63275858815554,4473.0,1064.0,1518.0,805.0,5.0762,500001.0,<1H OCEAN
-118.15,34.16,19.4307054878227,2410.0,657.0,2135.0,578.0,1.6887,148600.0,<1H OCEAN
-121.34,37.96,28.570187057190935,2830.0,687.0,1554.0,654.0,3.0354,113700.0,INLAND
-117.35,33.69,17.291780620119603,1229.0,220.0,581.0,190.0,3.102,111300.0,<1H OCEAN
-121.82,37.26,14.910986086317154,3030.0,548.0,1623.0,589.0,5.1356,218700.0,<1H OCEAN
-121.62,39.13,41.17487519552202,1147.0,280.0,583.0,239.0,2.2431,63400.0,INLAND
-115.37,32.82,26.070432266026348,1602.0,309.0,1130.0,335.0,3.5735,71100.0,INLAND
-119.88,36.85,10.378588404831666,2580.0,384.0,1111.0,393.0,7.5,256200.0,INLAND
-118.44,34.19,19.30850413763327,3487.0,1051.0,2278.0,835.0,2.6709,215500.0,<1H OCEAN
-121.9,38.01,33.797369580771374,3779.0,730.0,2356.0,722.0,3.5129,110600.0,INLAND
-119.35,36.42,14.838600096986628,1115.0,178.0,1742.0,176.0,2.7969,123800.0,INLAND
-122.02,37.35,21.65725665573744,1221.0,261.0,507.0,271.0,5.3679,228400.0,<1H OCEAN
-122.32,37.97,33.75703296080292,1156.0,220.0,643.0,209.0,4.5,156600.0,NEAR BAY
-121.18,41.31,21.705477624209145,2124.0,516.0,829.0,313.0,2.4519,57500.0,INLAND
-118.17,34.12,44.24589734501858,2246.0,474.0,995.0,459.0,4.2944,354700.0,<1H OCEAN
-118.08,33.83,30.066530769813298,2188.0,521.0,2727.0,525.0,2.7759,136800.0,<1H OCEAN
-119.65,36.34,44.24872436635493,1869.0,375.0,832.0,315.0,3.0846,76100.0,INLAND
-121.89,37.28,30.806916223688443,2418.0,423.0,988.0,374.0,6.0936,365400.0,<1H OCEAN
-117.89,34.01,30.827253066199688,4535.0,998.0,3881.0,930.0,3.6275,154100.0,<1H OCEAN
-120.06,39.15,21.883727722768462,2213.0,405.0,98.0,42.0,1.1912,170000.0,INLAND
-118.26,34.24,40.92939278796741,2485.0,513.0,1226.0,406.0,5.7083,329500.0,<1H OCEAN
-122.14,37.7,31.976887897061072,1266.0,270.0,606.0,239.0,3.9702,194100.0,NEAR BAY
-118.43,34.02,42.47375463484755,2403.0,512.0,1001.0,514.0,4.3906,500001.0,<1H OCEAN
-117.34,33.15,17.193312215182182,4505.0,1179.0,2111.0,1062.0,3.3536,283300.0,NEAR OCEAN
-121.97,38.34,9.447801052531387,1500.0,311.0,899.0,304.0,4.5568,127200.0,INLAND
-117.22,33.22,21.665840071773943,3675.0,820.0,1693.0,597.0,3.3882,190800.0,<1H OCEAN
-117.07,32.71,39.446796591117106,2448.0,492.0,1268.0,450.0,2.5682,109100.0,NEAR OCEAN
-122.89,38.93,15.90827054757921,1214.0,252.0,504.0,223.0,2.7188,105700.0,<1H OCEAN
-118.12,34.69,15.705930650311132,2479.0,367.0,1219.0,363.0,4.6417,125700.0,INLAND
-120.82,37.49,23.468591859869463,1611.0,292.0,882.0,261.0,3.5547,122400.0,INLAND
-118.28,34.07,20.87289111785619,1924.0,1096.0,2226.0,792.0,2.2552,265900.0,<1H OCEAN
-117.86,33.74,6.972151692741949,525.0,212.0,1257.0,165.0,3.375,165300.0,<1H OCEAN
-117.14,32.76,33.668662738121824,2587.0,640.0,1246.0,650.0,2.1727,145500.0,NEAR OCEAN
-118.25,33.94,51.48180834290777,1463.0,370.0,940.0,312.0,2.3333,99800.0,<1H OCEAN
-124.1,40.73,40.89933368419718,644.0,131.0,334.0,121.0,3.9659,111800.0,NEAR OCEAN
-118.23,33.97,45.56893701467368,2748.0,675.0,2962.0,703.0,2.6951,169300.0,<1H OCEAN
-121.84,37.28,17.849867618750906,2749.0,758.0,1779.0,561.0,3.925,166100.0,<1H OCEAN
-118.08,34.01,36.812440109610044,1248.0,282.0,1282.0,326.0,3.2031,147600.0,<1H OCEAN
-117.23,32.99,14.863535160399302,2718.0,374.0,1011.0,319.0,15.0001,500001.0,NEAR OCEAN
-117.13,33.89,11.930131324909604,1611.0,253.0,275.0,84.0,3.5781,244400.0,INLAND
-117.98,33.86,24.125698522175394,1025.0,329.0,726.0,183.0,3.875,137500.0,<1H OCEAN
-122.24,38.11,49.100364584071905,2050.0,603.0,1277.0,463.0,3.0507,107300.0,NEAR BAY
-121.09,37.56,28.548841138323727,1717.0,358.0,1356.0,307.0,2.6705,91900.0,INLAND
-117.97,33.88,17.335028497592234,1454.0,271.0,635.0,236.0,6.2427,218500.0,<1H OCEAN
-118.22,34.67,26.271120793922016,2357.0,445.0,1162.0,384.0,4.3636,179700.0,INLAND
-122.26,37.54,4.177904318054035,3264.0,502.0,1607.0,453.0,9.1415,500001.0,NEAR BAY
-120.4,34.85,24.95927792326189,2384.0,465.0,1323.0,400.0,4.8185,157900.0,<1H OCEAN
-117.25,32.78,25.748641915822695,1479.0,454.0,658.0,384.0,2.45,350000.0,NEAR OCEAN
-118.31,34.16,44.375688759252014,2347.0,570.0,1317.0,547.0,3.2112,349300.0,<1H OCEAN
-122.57,38.03,22.385962271324356,2330.0,392.0,911.0,320.0,6.5253,387700.0,NEAR BAY
-121.7,37.96,29.855150470252436,2396.0,493.0,1391.0,465.0,3.2813,151400.0,INLAND
-119.88,34.43,20.302598959473137,2206.0,477.0,1227.0,554.0,3.75,223100.0,NEAR OCEAN
-116.51,33.84,17.098616386557186,980.0,233.0,454.0,185.0,4.0729,100000.0,INLAND
-118.28,33.91,37.18538117947895,620.0,135.0,642.0,162.0,2.6546,159600.0,<1H OCEAN
-117.93,33.62,34.43431016181519,2125.0,597.0,1052.0,468.0,5.6315,484600.0,<1H OCEAN
-118.2,33.96,36.85949109454431,1512.0,446.0,1690.0,367.0,3.055,167000.0,<1H OCEAN
-121.79,37.33,25.765483920107847,3611.0,541.0,2381.0,642.0,5.6345,231000.0,<1H OCEAN
-121.07,39.22,52.0,2432.0,497.0,928.0,435.0,2.425,121100.0,INLAND
-118.14,34.68,32.38245505963918,1703.0,300.0,775.0,309.0,4.5455,126500.0,INLAND
-117.59,33.67,35.120154309317726,1223.0,201.0,633.0,204.0,6.5143,279800.0,<1H OCEAN
-121.98,37.31,27.2187128487443,2248.0,549.0,1191.0,419.0,5.606,288900.0,<1H OCEAN
-118.33,33.96,20.627002497614995,6513.0,1503.0,2636.0,1271.0,4.2099,189800.0,<1H OCEAN
-122.16,37.76,48.747146604241046,2299.0,566.0,1437.0,484.0,2.5122,95500.0,NEAR BAY
-119.3,36.33,40.843351306913334,2060.0,401.0,819.0,355.0,2.8795,77000.0,INLAND
-122.53,37.94,18.917222805694927,878.0,305.0,384.0,247.0,4.7344,200000.0,NEAR BAY
-118.03,33.7,12.643016690534658,3244.0,525.0,1259.0,413.0,7.7854,395300.0,<1H OCEAN
-119.87,36.79,3.968221343752247,1932.0,361.0,1014.0,389.0,3.0938,76700.0,INLAND
-117.17,34.08,1.3764168870511448,1473.0,247.0,842.0,257.0,4.875,138100.0,INLAND
-118.4,33.98,41.9146667954916,2526.0,496.0,996.0,441.0,5.611,456600.0,<1H OCEAN
-122.3,38.25,23.893717955439687,3548.0,807.0,1476.0,699.0,3.7188,163400.0,NEAR BAY
-117.38,33.97,31.35951261806877,2953.0,821.0,1406.0,580.0,2.6895,150000.0,INLAND
-122.1,37.61,37.98096380740614,2361.0,552.0,1727.0,467.0,4.5281,173600.0,NEAR BAY
-118.32,33.93,35.000175246001675,2379.0,415.0,1327.0,445.0,4.25,172100.0,<1H OCEAN
-117.25,32.8,43.92068899426431,1096.0,306.0,490.0,267.0,3.2663,270600.0,NEAR OCEAN
-120.84,35.31,25.451365158471262,3100.0,713.0,1515.0,609.0,2.8493,196100.0,NEAR OCEAN
-118.64,34.22,19.2993104796074,4312.0,683.0,1902.0,574.0,8.4438,390000.0,<1H OCEAN
-118.32,33.99,49.8277185092777,1407.0,278.0,889.0,283.0,1.9779,114200.0,<1H OCEAN
-121.3,37.98,50.75662498586465,2373.0,516.0,990.0,444.0,4.175,98300.0,INLAND
-121.63,40.92,26.409225559072347,1922.0,430.0,872.0,350.0,2.2337,64500.0,INLAND
-122.42,37.79,13.662488847769794,670.0,317.0,655.0,284.0,3.4423,117500.0,NEAR BAY
-117.1,32.58,35.796285502983174,393.0,78.0,330.0,80.0,4.1029,122700.0,NEAR OCEAN
-118.29,33.79,13.159495099561838,1867.0,503.0,951.0,498.0,3.3427,154200.0,<1H OCEAN
-121.45,38.53,42.31332526446271,1746.0,355.0,1142.0,315.0,1.7714,69900.0,INLAND
-118.57,34.21,21.86160723664056,4891.0,964.0,2447.0,765.0,5.8798,270500.0,<1H OCEAN
-118.6,34.15,25.927290618338244,4570.0,784.0,1693.0,695.0,6.14,361900.0,<1H OCEAN
-117.07,32.69,21.008779412780132,2192.0,451.0,1766.0,393.0,4.0921,135000.0,NEAR OCEAN
-119.53,34.38,24.002742546986294,2323.0,857.0,1301.0,478.0,2.7864,300000.0,NEAR OCEAN
-122.21,37.43,15.514088390338415,975.0,161.0,324.0,146.0,9.7796,500001.0,NEAR OCEAN
-122.42,37.71,46.618086619336964,2080.0,527.0,1781.0,478.0,3.6827,215300.0,NEAR BAY
-118.02,33.95,41.75036602784389,2139.0,420.0,1138.0,412.0,4.2917,168900.0,<1H OCEAN
-121.46,38.52,40.82383416288449,1279.0,300.0,963.0,268.0,2.71,65600.0,INLAND
-117.68,33.61,21.063017278577156,2962.0,504.0,1295.0,440.0,6.0689,248000.0,<1H OCEAN
-123.28,40.77,21.302574569388902,767.0,222.0,301.0,121.0,1.625,79200.0,INLAND
-117.95,33.78,34.503495298631165,2296.0,625.0,1376.0,532.0,3.7303,188500.0,<1H OCEAN
-118.3,33.9,19.166508956325828,2455.0,818.0,1975.0,618.0,2.9559,173600.0,<1H OCEAN
-119.73,36.81,22.740376997966116,1699.0,437.0,994.0,368.0,2.7778,79700.0,INLAND
-118.17,33.79,42.00817700287266,948.0,378.0,1042.0,301.0,1.55,100000.0,NEAR OCEAN
-118.33,33.98,28.761631935237176,1784.0,503.0,1472.0,476.0,1.6477,108900.0,<1H OCEAN
-122.52,37.95,38.56004954182889,350.0,50.0,179.0,69.0,6.2862,500001.0,NEAR BAY
-122.41,37.62,41.117755657899835,3119.0,722.0,1807.0,696.0,3.2216,242700.0,NEAR OCEAN
-121.82,37.42,18.886157811750888,3752.0,551.0,1581.0,526.0,6.1091,329400.0,<1H OCEAN
-117.88,33.78,25.2294056651316,1813.0,372.0,1235.0,343.0,3.5972,187500.0,<1H OCEAN
-118.28,33.94,42.3309610923411,637.0,217.0,679.0,162.0,1.5714,89700.0,<1H OCEAN
-121.31,37.96,52.0,1938.0,293.0,788.0,320.0,3.6094,118400.0,INLAND
-117.23,32.72,37.00978255960469,2827.0,641.0,972.0,558.0,3.2361,500001.0,NEAR OCEAN
-119.6,36.66,29.593075477345536,1388.0,260.0,1056.0,284.0,1.6094,55200.0,INLAND
-116.73,34.52,21.783020124260283,1247.0,393.0,433.0,159.0,1.0568,75000.0,INLAND
-116.9,33.93,35.29782721610318,3183.0,795.0,1820.0,647.0,2.2321,71800.0,INLAND
-122.41,37.77,47.17488202918065,1963.0,603.0,1628.0,524.0,2.6083,193800.0,NEAR BAY
-118.37,34.14,5.918904810383893,4382.0,1627.0,2138.0,1411.0,3.5714,197900.0,<1H OCEAN
-121.88,37.27,27.348603976703224,2019.0,381.0,1020.0,351.0,5.8178,267400.0,<1H OCEAN
-117.8,33.68,8.868058608917641,623.0,170.0,396.0,136.0,3.631,225000.0,<1H OCEAN
-118.37,34.03,47.980641816846116,1425.0,338.0,838.0,296.0,3.9732,188400.0,<1H OCEAN
-117.08,32.68,18.692906417781423,3635.0,1259.0,3127.0,1098.0,1.324,122600.0,NEAR OCEAN
-118.36,33.96,15.234760042643991,3431.0,887.0,2365.0,810.0,3.0393,129200.0,<1H OCEAN
-118.89,34.22,16.31014956756152,3878.0,757.0,1651.0,591.0,5.5402,264600.0,<1H OCEAN
-117.29,33.15,15.540954224510234,2560.0,423.0,952.0,448.0,4.0625,87500.0,NEAR OCEAN
-122.28,37.89,52.0,2070.0,280.0,722.0,306.0,5.4171,292000.0,NEAR BAY
-122.42,37.77,52.0,1925.0,529.0,867.0,515.0,2.879,450000.0,NEAR BAY
-117.24,32.79,23.526025191746395,2539.0,633.0,964.0,526.0,3.4306,275000.0,NEAR OCEAN
-118.07,34.11,47.82467840032388,832.0,213.0,419.0,156.0,3.1576,225000.0,<1H OCEAN
